date;timestamp;TID;PID;loglevel;component;logmessage
04-24;14:32:56.860;1849;3153;E;chromium;[1849:3153:ERROR:directory_service_with_grpc_ipc.cc(274)] IPC for DirectoryService.UpdateStateObservers closed: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:32:56.860;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(767)] GRPC[uri=]: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:32:56.861;1849;3153;E;chromium;[1849:3153:ERROR:directory_service_with_grpc_ipc.cc(376)] IPC for DirectoryService.UpdateMessageObservers closed: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:32:56.867;1849;3153;I;chromium;[1849:3153:INFO:state_manager_with_grpc_ipc.cc(78)] Connecting IPC for StateManager.ReceiveStateUpdates.
04-24;14:32:56.868;1849;3153;D;BindingManager;with
04-24;14:32:56.870;1849;1849;D;cr_GrpcIpcUidPolicy;[AndroidIpcUidPolicy.java:147] Valid access from com.google.android.apps.mediashell
04-24;14:32:56.870;1849;1849;E;cr_GrpcIpcSocketService;Native code not initialized yet.
04-24;14:32:56.870;1849;1849;E;GrpcIpcSocketClientImpl;invalid message
04-24;14:32:56.871;1849;3153;E;chromium;[1849:3153:ERROR:grpc_ipc_socket_client.cc(76)] Error for usonia-ipc-socket
04-24;14:32:56.872;1849;3153;E;chromium;[1849:3153:ERROR:android_grpc_builder.cc(86)] Could not get a socket for binder:com.google.android.apps.mediashell:usonia-ipc-socket
04-24;14:32:56.872;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(618)] GRPC[uri=]: Grpc cannot connect to host {UNDEFINED}
04-24;14:32:56.873;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(767)] GRPC[uri=]: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:32:56.873;1849;3153;W;chromium;[1849:3153:WARNING:state_manager_with_grpc_ipc.cc(73)] IPC for StateManager.ReceiveStateUpdates closed: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:33:01.548;935;935;W;com.sagemcom.stb.tr69service;"type=1400 audit(0.0:41885): avc: denied { read } for comm=504F5349582074696D65722033 name=""tombstones"" dev=""dm-12"" ino=24 scontext=u:r:system_app:s0 tcontext=u:object_r:tombstone_data_file:s0 tclass=dir permissive=0"
04-24;14:33:04.864;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:33:22.684;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type AuthTokenResponse is 0
04-24;14:33:22.685;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(246)] Container sizes for type CloudSetting are (session_info_map: 0), (topic_info_map: 21), (pending_events: 0).
04-24;14:33:22.685;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type LocalDeviceInfo is 0
04-24;14:33:22.685;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type NetworkInfo is 0
04-24;14:33:22.686;1849;1849;I;chromium;[1849:1849:INFO:metrics_stat_logger.cc(55)] Metrics stat for the past 60 secs : total=2
04-24;14:33:22.686;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Query.Cast.Count=1
04-24;14:33:22.686;1849;1849;I;chromium;[metrics_stat_logger] Usonia.DirectoryService.SendHeartbeat=2
04-24;14:33:24.868;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:33:30.917;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/agent.c:trx_session_xmpp_ping_send:62: called
04-24;14:33:30.918;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_socket_callback:464: called
04-24;14:33:30.918;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_socket_set:408: called
04-24;14:33:30.919;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_timer_callback:568: called
04-24;14:33:30.919;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_timer_callback:570: Set timer - timeout: -935065712
04-24;14:33:30.919;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_timer_add:534: called
04-24;14:33:30.919;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_timer_set:510: called
04-24;14:33:30.919;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_socket_event_cb:396: called
04-24;14:33:30.920;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_socket_callback:464: called
04-24;14:33:30.920;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_socket_set:408: called
04-24;14:33:30.920;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_timer_event_cb:501: called
04-24;14:33:30.922;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_socket_event_cb:396: called
04-24;14:33:30.922;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/agent.c:trx_session_xmpp_ping_handler:22: called
04-24;14:33:30.922;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/agent.c:trx_session_xmpp_ping_schedule:121: called
04-24;14:33:30.922;935;3816;V;TR69 xmpp;XMPP ping keepalive scheduled in 300 seconds
04-24;14:33:32.530;1849;3208;I;chromium;[1849:3208:INFO:mdns_app_filter.cc(3154)] MdnsAppFilter: responses sent in 101 seconds: 3
04-24;14:33:34.864;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:33:43.771;1849;1849;I;chromium;[1849:1849:INFO:grpc_manager_impl.cc(852)] GRPC[uri=localhost:10042]: num_pending_calls=0, num_active_handlers=1, num_free_handlers=0
04-24;14:33:44.021;1849;1849;I;chromium;[1849:1849:INFO:grpc_manager_impl.cc(852)] GRPC[uri=]: num_pending_calls=0, num_active_handlers=0, num_free_handlers=0
04-24;14:33:44.689;1849;1849;I;chromium;[1849:1849:INFO:grpc_manager_impl.cc(852)] GRPC[uri=[::]:0]: num_pending_calls=0, num_active_handlers=3, num_free_handlers=0
04-24;14:33:44.690;1849;1849;I;chromium;[1849:1849:INFO:grpc_manager_impl.cc(852)] GRPC[uri=]: num_pending_calls=0, num_active_handlers=0, num_free_handlers=0
04-24;14:33:44.870;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:33:47.613;1849;3208;I;chromium;[1849:3208:INFO:mdns_app_filter.cc(3338)] Mdns cast queries recently sent: queries=1
04-24;14:33:49.222;1849;3153;I;chromium;[1849:3153:INFO:grpc_manager_impl.cc(852)] GRPC[uri=]: num_pending_calls=0, num_active_handlers=0, num_free_handlers=0
04-24;14:33:49.793;1849;3180;I;chromium;[1849:3180:INFO:grpc_manager_impl.cc(852)] GRPC[uri=binder:com.google.android.apps.mediashell:usonia-ipc-socket]: num_pending_calls=0, num_active_handlers=0, num_free_handlers=0
04-24;14:33:49.794;1849;3180;I;chromium;[1849:3180:INFO:grpc_manager_impl.cc(852)] GRPC[uri=[::]:8012]: num_pending_calls=0, num_active_handlers=0, num_free_handlers=0
04-24;14:33:54.870;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:34:01.546;935;18835;D;TR69 datamodel;DEBUG: vendor/sagemcom/packages/TR69/tr69datamodel/src/power.c:get_power_info:87: called
04-24;14:34:01.546;935;18835;D;TR69 datamodel;DEBUG: vendor/sagemcom/packages/TR69/tr69datamodel/src/JNI_API.c:jni_dm_power_info_get:243: called
04-24;14:34:01.547;935;18835;V;TR69 datamodel;Attaching native thread
04-24;14:34:01.548;935;18835;I;TR69DatamodelNative;dm_power_info_get
04-24;14:34:01.548;935;18835;D;tr69Power;getting Power info : CPU_TEMP
04-24;14:34:01.547;935;935;W;com.sagemcom.stb.tr69service;"type=1400 audit(0.0:41886): avc: denied { read } for comm=504F5349582074696D65722033 name=""tombstones"" dev=""dm-12"" ino=24 scontext=u:r:system_app:s0 tcontext=u:object_r:tombstone_data_file:s0 tclass=dir permissive=0"
04-24;14:34:01.550;935;18835;E;Tr69Power;la valeur 0 du tableau est 31.167
04-24;14:34:01.550;935;18835;D;tr69Power;DeviceInfo.CPU_TEMP = 31.167
04-24;14:34:01.550;935;18835;D;TR69 datamodel;DEBUG: vendor/sagemcom/packages/TR69/tr69datamodel/src/power.c:get_power_info:95: CPU_TEMP new value = 31.167
04-24;14:34:01.550;935;18835;D;TR69 datamodel;DEBUG: vendor/sagemcom/packages/TR69/tr69datamodel/src/power.c:update_cpu_temperature:175: CPU TEMP = : '31.167'
04-24;14:34:01.550;935;18835;D;TR69 datamodel;DEBUG: vendor/sagemcom/packages/TR69/tr69datamodel/src/power.c:update_cpu_temperature:190: --- CPU Temperature --- val:31 / min:27 / max:37
04-24;14:34:04.868;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:34:22.685;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type AuthTokenResponse is 0
04-24;14:34:22.685;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(246)] Container sizes for type CloudSetting are (session_info_map: 0), (topic_info_map: 21), (pending_events: 0).
04-24;14:34:22.686;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type LocalDeviceInfo is 0
04-24;14:34:22.686;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type NetworkInfo is 0
04-24;14:34:22.687;1849;1849;I;chromium;[1849:1849:INFO:metrics_stat_logger.cc(55)] Metrics stat for the past 60 secs : total=4
04-24;14:34:22.687;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Query.Cast.Count=1
04-24;14:34:22.687;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Request.In=1
04-24;14:34:22.687;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Response.Out=1
04-24;14:34:22.687;1849;1849;I;chromium;[metrics_stat_logger] Usonia.DirectoryService.SendHeartbeat=2
04-24;14:34:24.870;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:35:01.548;935;935;W;com.sagemcom.stb.tr69service;"type=1400 audit(0.0:41887): avc: denied { read } for comm=504F5349582074696D65722033 name=""tombstones"" dev=""dm-12"" ino=24 scontext=u:r:system_app:s0 tcontext=u:object_r:tombstone_data_file:s0 tclass=dir permissive=0"
04-24;14:35:04.868;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:35:10.831;1849;3208;I;chromium;[1849:3208:INFO:mdns_app_filter.cc(3154)] MdnsAppFilter: responses sent in 98 seconds: 2
04-24;14:35:14.865;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:35:22.686;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type AuthTokenResponse is 0
04-24;14:35:22.686;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(246)] Container sizes for type CloudSetting are (session_info_map: 0), (topic_info_map: 21), (pending_events: 0).
04-24;14:35:22.687;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type LocalDeviceInfo is 0
04-24;14:35:22.687;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type NetworkInfo is 0
04-24;14:35:22.688;1849;1849;I;chromium;[1849:1849:INFO:metrics_stat_logger.cc(55)] Metrics stat for the past 60 secs : total=3
04-24;14:35:22.688;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Request.In=1
04-24;14:35:22.688;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Response.Out=1
04-24;14:35:22.688;1849;1849;I;chromium;[metrics_stat_logger] Usonia.DirectoryService.SendHeartbeat=2
04-24;14:35:24.799;3754;3754;D;pt.multiverso.tech4home;Will execute a pt.multiverso.t4hblelibrary.requests.T4HDeviceBatteryRequest
04-24;14:35:24.866;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:35:25.032;3754;3766;D;pt.multiverso.tech4home;Data received on 00002a19-0000-1000-8000-00805f9b34fb: 96
04-24;14:35:25.032;3754;3766;I;pt.multiverso.tech4home;Battery: 96
04-24;14:35:25.033;3754;3766;D;pt.multiverso.tech4home;Executed a pt.multiverso.t4hblelibrary.requests.T4HDeviceBatteryRequest
04-24;14:35:27.533;18072;18180;I;PlayCommon;[105] xnl.j(32): Preparing logs for uploading
04-24;14:35:27.536;18072;18180;W;PlayCommon;[105] xnl.l(1): No account for auth token provided
04-24;14:35:27.537;18072;18180;I;PlayCommon;[105] xnl.j(185): Connecting to server: https://play.googleapis.com/play/log?format=raw&proto_v2=true
04-24;14:35:27.549;18072;18180;E;PlayCommon;[105] xnl.j(191): Failed to connect to server for log upload.
04-24;14:35:29.125;18298;18540;I;PlayCommon;[104] xnl.j(32): Preparing logs for uploading
04-24;14:35:29.127;18298;18540;W;PlayCommon;[104] xnl.l(1): No account for auth token provided
04-24;14:35:29.128;18298;18540;I;PlayCommon;[104] xnl.j(185): Connecting to server: https://play.googleapis.com/play/log?format=raw&proto_v2=true
04-24;14:35:29.140;18298;18540;E;PlayCommon;[104] xnl.j(191): Failed to connect to server for log upload.
04-24;14:35:30.138;18593;18643;I;PlayCommon;[102] xnl.j(32): Preparing logs for uploading
04-24;14:35:30.141;18593;18643;W;PlayCommon;[102] xnl.l(1): No account for auth token provided
04-24;14:35:30.142;18593;18643;I;PlayCommon;[102] xnl.j(185): Connecting to server: https://play.googleapis.com/play/log?format=raw&proto_v2=true
04-24;14:35:30.154;18593;18643;E;PlayCommon;[102] xnl.j(191): Failed to connect to server for log upload.
04-24;14:35:34.856;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:35:42.177;1849;3034;I;chromium;[1849:3034:INFO:wifi_frame_histogram_capturer.cc(405)] No histogram or IOCTL data
04-24;14:35:42.267;1849;1849;I;chromium;[1849:1849:INFO:metrics_recorder.cc(188)] Record action: Cast.CecHdmiInputState.Inactive
04-24;14:35:42.267;1849;1849;I;chromium;[1849:1849:INFO:metrics_recorder.cc(188)] Record action: Cast.CecStandby.Standby
04-24;14:35:44.870;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:35:47.618;1849;3208;I;chromium;[1849:3208:INFO:mdns_app_filter.cc(3338)] Mdns cast queries recently sent: queries=1
04-24;14:35:54.866;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:36:01.548;935;935;W;com.sagemcom.stb.tr69service;"type=1400 audit(0.0:41888): avc: denied { read } for comm=504F5349582074696D65722033 name=""tombstones"" dev=""dm-12"" ino=24 scontext=u:r:system_app:s0 tcontext=u:object_r:tombstone_data_file:s0 tclass=dir permissive=0"
04-24;14:36:04.866;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:36:22.686;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type AuthTokenResponse is 0
04-24;14:36:22.687;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(246)] Container sizes for type CloudSetting are (session_info_map: 0), (topic_info_map: 21), (pending_events: 0).
04-24;14:36:22.688;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type LocalDeviceInfo is 0
04-24;14:36:22.688;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type NetworkInfo is 0
04-24;14:36:22.689;1849;1849;I;chromium;[1849:1849:INFO:metrics_stat_logger.cc(55)] Metrics stat for the past 60 secs : total=7
04-24;14:36:22.689;1849;1849;I;chromium;[metrics_stat_logger] AppRunning=1
04-24;14:36:22.689;1849;1849;I;chromium;[metrics_stat_logger] Cast.CecHdmiInputState.Inactive=1
04-24;14:36:22.689;1849;1849;I;chromium;[metrics_stat_logger] Cast.CecStandby.Standby=1
04-24;14:36:22.689;1849;1849;I;chromium;[metrics_stat_logger] Cast.ConnectionType.Ethernet=1
04-24;14:36:22.689;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Query.Cast.Count=1
04-24;14:36:22.689;1849;1849;I;chromium;[metrics_stat_logger] Cast.Network.CheckIn=1
04-24;14:36:22.689;1849;1849;I;chromium;[metrics_stat_logger] Usonia.DirectoryService.SendHeartbeat=2
04-24;14:36:24.871;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:36:30.373;8229;8317;W;chromium;[FTL:8229:8317:WARNING:publisher.cc(34)] No subscribers for event
04-24;14:36:30.373;8229;8317;W;chromium;"""assistant.api.events.MetricEvent"" from publisher ""UmaMetricsForwarder"""
04-24;14:36:34.872;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:36:42.487;638;663;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #197521} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (2 skipped)
04-24;14:36:42.501;16132;18776;I;AlarmManager;setExactAndAllowWhileIdle [name: GCM_HB_ALARM type: 2 triggerAtMillis: 1667719712]
04-24;14:36:42.510;16132;16132;D;BoundBrokerSvc;onBind: Intent { act=com.google.android.gms.scheduler.ACTION_PROXY_SCHEDULE dat=chimera-action: cmp=com.google.android.gms/.chimera.PersistentApiService }
04-24;14:36:42.510;16132;16132;D;BoundBrokerSvc;Loading bound service for intent: Intent { act=com.google.android.gms.scheduler.ACTION_PROXY_SCHEDULE dat=chimera-action: cmp=com.google.android.gms/.chimera.PersistentApiService }
04-24;14:36:42.552;16132;18076;I;AlarmManager;setExactAndAllowWhileIdle [name: GCM_HB_ALARM type: 2 triggerAtMillis: 1668609764]
04-24;14:36:44.871;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:36:47.165;1849;3208;I;chromium;[1849:3208:INFO:mdns_app_filter.cc(3154)] MdnsAppFilter: responses sent in 96 seconds: 2
04-24;14:36:52.544;638;707;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #197528} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (14 skipped)
04-24;14:36:54.868;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:36:57.430;1849;3180;I;chromium;[1849:3180:INFO:distributed_service_registrar_impl.cc(248)] No active usonia services serving clients.
04-24;14:36:57.571;16132;16132;D;BoundBrokerSvc;onUnbind: Intent { act=com.google.android.gms.scheduler.ACTION_PROXY_SCHEDULE dat=chimera-action: cmp=com.google.android.gms/.chimera.PersistentApiService }
04-24;14:36:57.579;1849;3153;I;chromium;[1849:3153:INFO:distributed_service_registrar_impl.cc(248)] No active usonia services serving clients.
04-24;14:37:01.548;935;935;W;com.sagemcom.stb.tr69service;"type=1400 audit(0.0:41889): avc: denied { read } for comm=504F5349582074696D65722033 name=""tombstones"" dev=""dm-12"" ino=24 scontext=u:r:system_app:s0 tcontext=u:object_r:tombstone_data_file:s0 tclass=dir permissive=0"
04-24;14:37:04.867;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:37:22.721;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type AuthTokenResponse is 0
04-24;14:37:22.721;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(246)] Container sizes for type CloudSetting are (session_info_map: 0), (topic_info_map: 21), (pending_events: 0).
04-24;14:37:22.721;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type LocalDeviceInfo is 0
04-24;14:37:22.721;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type NetworkInfo is 0
04-24;14:37:22.721;1849;1849;I;chromium;[1849:1849:INFO:metrics_stat_logger.cc(55)] Metrics stat for the past 60 secs : total=6
04-24;14:37:22.721;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Request.In=1
04-24;14:37:22.721;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.ResponderPing=1
04-24;14:37:22.721;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Response.Out=1
04-24;14:37:22.721;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.SocketPing=1
04-24;14:37:22.721;1849;1849;I;chromium;[metrics_stat_logger] Cast.System.Time.Heartbeat=1
04-24;14:37:22.721;1849;1849;I;chromium;[metrics_stat_logger] Usonia.DirectoryService.SendHeartbeat=2
04-24;14:37:24.868;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:37:47.656;1849;3208;I;chromium;[1849:3208:INFO:mdns_app_filter.cc(3338)] Mdns cast queries recently sent: queries=1
04-24;14:37:54.547;1849;3153;I;chromium;[1849:3153:INFO:grpc_auth_manager_with_grpc_ipc.cc(63)] Connecting IPC for Auth.AuthReadyStreaming.
04-24;14:37:54.547;1849;3153;D;BindingManager;with
04-24;14:37:54.547;1849;3153;I;chromium;[1849:3153:INFO:distributed_service_discovery_with_grpc_ipc.cc(152)] Connecting IPC for DistributedServiceDiscovery.AddService.
04-24;14:37:54.548;1849;1849;D;cr_GrpcIpcUidPolicy;[AndroidIpcUidPolicy.java:147] Valid access from com.google.android.apps.mediashell
04-24;14:37:54.548;1849;1849;E;cr_GrpcIpcSocketService;Native code not initialized yet.
04-24;14:37:54.548;1849;1849;E;GrpcIpcSocketClientImpl;invalid message
04-24;14:37:54.548;1849;3153;E;chromium;[1849:3153:ERROR:grpc_ipc_socket_client.cc(76)] Error for usonia-ipc-socket
04-24;14:37:54.548;1849;3153;E;chromium;[1849:3153:ERROR:android_grpc_builder.cc(86)] Could not get a socket for binder:com.google.android.apps.mediashell:usonia-ipc-socket
04-24;14:37:54.548;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(618)] GRPC[uri=]: Grpc cannot connect to host {UNDEFINED}
04-24;14:37:54.548;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(767)] GRPC[uri=]: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:54.548;1849;3153;W;chromium;[1849:3153:WARNING:grpc_auth_manager_with_grpc_ipc.cc(59)] IPC for Auth.AuthReadyStreaming closed: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:54.548;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(767)] GRPC[uri=]: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:54.549;1849;3153;W;chromium;[1849:3153:WARNING:distributed_service_discovery_with_grpc_ipc.cc(147)] IPC for DistributedServiceDiscovery.AddService closed: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:54.873;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:37:55.634;1849;3153;I;chromium;[1849:3153:INFO:distributed_service_discovery_with_grpc_ipc.cc(66)] Connecting IPC for DistributedServiceDiscovery.UpdateObservers.
04-24;14:37:55.635;1849;3153;D;BindingManager;with
04-24;14:37:55.636;1849;3153;I;chromium;[1849:3153:INFO:metrics_recorder_with_grpc_ipc.cc(156)] Connecting IPC for MetricsRecorder.RecordMetrics: num_attempts=5569
04-24;14:37:55.637;1849;1849;D;cr_GrpcIpcUidPolicy;[AndroidIpcUidPolicy.java:147] Valid access from com.google.android.apps.mediashell
04-24;14:37:55.637;1849;1849;E;cr_GrpcIpcSocketService;Native code not initialized yet.
04-24;14:37:55.637;1849;1849;E;GrpcIpcSocketClientImpl;invalid message
04-24;14:37:55.638;1849;3153;E;chromium;[1849:3153:ERROR:grpc_ipc_socket_client.cc(76)] Error for usonia-ipc-socket
04-24;14:37:55.638;1849;3153;E;chromium;[1849:3153:ERROR:android_grpc_builder.cc(86)] Could not get a socket for binder:com.google.android.apps.mediashell:usonia-ipc-socket
04-24;14:37:55.638;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(618)] GRPC[uri=]: Grpc cannot connect to host {UNDEFINED}
04-24;14:37:55.638;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(767)] GRPC[uri=]: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
